Date,GLI_Open,GLI_High,GLI_Low,GLI_Close,TotalVolume,Divisor,ComponentSum,RosterCount,SourceYear,LockedBundle
2024-08-08,308.73014688318671463290299642275211518883297750065676467826033540739305380552230576719726103612102005559822578664597480563105690061677742505081155573724464618773617653974857027198719867315364728346790472593238361628814660301367341547085602179872113374131161140724280424980067561550228875077764486529008750370923482964707952572398782287915719622930891770605552528372894920721422053365550526870569223870422428942337732324660040716071474584642367813461983622640022293421333517903761017890303682050814826,314.23993426248688266583486179327071646114066610533582562193206483320621388349492052445309188834243582340873832080492049673742874491757928343668301337855931014094585921329764387530519722271413147035635747904382254076757743621455117477485924638979195966294220543633337578284750750216454849650881656067858528855028603281385176319028876544907655759025069586636895703880683900945578205652970894989406296242094785127837455113385400926250308496890642101391400969118038597912463080045990268593065921847685859,305.56533015160154751472324661312435520109879069089361022025385225191427377627025295503398943033112440818242464403952782990702807876452111843004827496823279648994581564146977662583608209465898676921025707431103881793657849687258619735201582202524836450540464712703308313533096314230786245130515933441381924079581968055223854146283973829724097790960649761155886894262097335275123955776965803929600026658773776521043330292991110176632758376943583867514699822386670712761286925239059357826933865889910431,311.3856230103970696104212163008003714238351708603767783710798448349184169430277270054322735807681258167382931069698396618963600643968960177961280324238246597461854866747906059215674824212164242861226337243699646089139129,247708046.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11070.0899999713897705,95,2024,GLI_2024_final_lock_bundle
2024-08-09,311.74187114500729107245846823376724313271395921328999017305299625712930225459472308706753815806524818613066042902577137166409786302976066905291188379691354030052751215457146474281315704743908876483966719337678776151180367731701003246197839715486165206807154957557121737898089056246787411248312021235447342201614837433309446172945518840210835555145734475152021793749488494115384925923750991090642486448187260792159311434702454800065994095844525468220181235690553043493162676439135053285405772966476839,315.48745250214424522564393710974485552579582197244006706008939226750148236912085249640881220083916859413807798661142376836597697774628252166532656109462373910141600124608407886750436047541526198887182919402094083367644796602167329913302162171723658880075925821529523916795291400407462347058776539237428462158388919076048000154285456854040443994327131386148062916773853625657028310451155758139051520823664515278095394802469453936873889765637040291218141188962211404320650906378218330329768996743218489,308.46549375676220302022954519172597977114468281264148849316766589206712690010724552479203254406060847609357417707717687342491967598893839508312965492349609195285732530468303898515745620302542972816289995190028648807145064336973991806230532421431226033521217831741325741930744227773342616188188568194269943261107824844047125108011648021976910344542557948424090346474656158266352281052563988934787794036036397104675497219398931231886355025726618257093034175247716647281046998610479743811299989678154398,312.582518294430794523821835732015583551285387153146382380950199158245887912298659792919846947754815796964156513334029859006036460922711247380336608384272017029098888299594963583886530560826708562084494256097804190648481,199461266.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11112.6408999991416931,95,2024,GLI_2024_final_lock_bundle
2024-08-12,313.08444702239320902733516559835499657265658807989447930755323322917416539618572114737499342233190281362006216065778664036641215512798465728853392706309230029361988806461886619952777902131359268922806237531525208652540656825916227409918486717083386558370110856237303207662393812524187678767236339154375723001556614358988200952682363728756178843075235970953250524828947997692004419707322925045873262596492431294277763869364230936400944880399877054560760481764101660283592794186850932633076459269493274,315.02484186759071754119319378845532758667184646616427609529195962380123301723398204827170702370507761049731559259808831047549666427904782272776475326693632504698626546600821448391576383928849299592962967615574147735294274928813599331963871619871173929219280136827869729663387721818280073164773891372358048274644188289724674507667417527094048203524223194785817849309993075030701357376531180931834853151681602317262547375653996800402948913277953627176164506321759634884510381990870039805228242479563922,308.53497972400788850066137018154780560112507822338237072724625286474767723131398517274741789565075783377453574360743538816662577372181934901472060606771069686917212602213644945076752473183484867825708050715455086702306170710870427102480327487598113997270750220268434582330543288291502563849964570293072411502681164201645851416829769747592521460551203162571743870649476278545422838226721526818882015661742204757543747915088715589544256535206370339348525116957384859803464624426262553943017186780203696,310.8739618024840023776126952052432074197455256014266020068943304385582386135384023725672149143295164653609025671922199535295827461871515069047185403985318646895913885747234110870195761579433493145893695593456088560502386,212857360.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11051.8998999714851379,95,2024,GLI_2024_final_lock_bundle
2024-08-13,312.26665713713678183215398039430603855032760331943482538836130980424956126049030794456193757752529780215630453257413023560633596083954801203040227042818709495537285989744156967379329785968695771929761764831065607984737355140087232998708493437190801401200121310104069228394198567747439053258286067230396009525588872355911966566323028546807830085116496495741670931549773731939830184601586456057378965822171526860183466763228767916844692397587297373120810828303093412293910312998216517748037266740577186,316.65412646764618082708051931485122622000761802514165511218712908884434368857639906078702727668640912463773318939773946986618190663075492168218987048467242261448800297604470602982868804918704993618831142220727325168247942034798865047504191425279788885685818425106012101960932718909769538260607055202639195934109549891377397448585680846857157258800271816847365812203451499749484823491422087121753786290579500995880186559814305509991294860107412066476117024712422834164090375688627482043418894580117689,309.68631237549184138188190327575758159360603797894938289764273807341405381456505348376150506257259791111405044462358565827608689908634411722777060487152340212651691614523275439190001614713548619963295606049275854415367078559209982739455560014052087573558999027963722287925364471999342008290092297566939395496170179453701237735776857797014170751492043754911354008885414146821785550530628691080794193133979102773644437030062528894797007822920883823331820324470046463577511874655422225855419644895333958,314.8756733342844897763349256878141777599669286299120874915808699242311179531561909394256652738993331138884406476650657101613507478867970444402866438752494764192699328347184679161781691901402892481244757048681154268201931,193979332.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11194.1650000190734863,95,2024,GLI_2024_final_lock_bundle
2024-08-14,315.53176903965523744384427858911151885934982952323315581398959050902285211389677518144896855311756618416416367466468961899354976442052132102954128900112452876379005785653966015082848352723591569915993922796381478740907852074345629171827215913335326679156074441552663088260662821170531177837187810950480584875263610354676336934704193471868413160064966146306738238925548873033524409871325324197899344905775375301181222223338724529087183302139354029371561559707985819796471060449049139343425262907693634,319.06871809974596321297731013550421636482100594161579492569797030651351482199149328887308569091415780560183003008413273218302004091494337099639284580156973099211361391849529534159004440504179952690027734956459915025792327769245156416537255383189145581702902373078846839743763718890172485442075549134843726894152734247425421455812845862966493760844019012969669658756043074440566029559379844164372397617330185461307009966148621748107003561381435114296246735775389465978182404371192227356568009297928413,312.81706261586303104600646544935066538983819661523661040741667850658008917614381179248706832764735910486765544297808099723217513730688238691138611845670740866107651405665022960541895321354344980445549772315195980740815170408893413957357497113188973543113414615078147325013628712157795736048839861253456100207917500504752565402275664761253511191974268883020497442004564787240446083227251840643964236978619486898193513415749707907822085481019071964466136187476277770043311850768667479537829661444457764,316.7089968378563614315539444057952352693236583392701629613925865581275757916121845118453735088296780450878665321326583294618486819495254869722562112979550407167750262506420650016721287477340579727036962146025276805709649,218360138.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11259.341599977016449,95,2024,GLI_2024_final_lock_bundle
2024-08-15,321.74754374127499394176542801680342294417520350810426088035716482533889700758164442033543052591573709676452047200955477234399513568131008945572479644307034728140574743307832376921781738477839091992919403988112124024750001171891272017757189719433976168854501795426687722118817318570439125335947964469687114942013247385817654228740093971111107981572112233801917295462625032948447291469469320765140183188660467157103439770736730739566514656119069706985952449063197706038365972895747677662799243622923211,325.17004053083706620639015829272028677920608260761170372374013455190783359460749524240592660136091951371031355064358172202478227332997353692799003442332824562337180917888897202404900354872600657455215097798937928616263259272237385731450650165439996987218441441212997395480747601874881313855142084362279920669438348940473445579548547731007261324421762755493664339642364781698858569257143026697458905100406657588502136182669089090073765292142133054667595082485642102518413108798451590330736659419555459,318.51485843583733572599757263472638775648529239218658562098663127983302774290957145947704154874645846428227095448817231021489941098175925787200607451234638248711796966226178627444621933029479410476451831992422016276352010051368376614789204471362761119871857217920730727921651273066900835344211779544589106530003984602888550708444752191589438245566509395314931609776445627273740286677175770980816182896956607672249880388069034799515441864935454120416239922024180631044105639654149543373177796254384458,322.2499956629309005378901299677137879462958826728774220498019140968035860975317504118017687942818843243752230707120144572368871199503103732458637182070773090401188673071462174925448978642151958332534041283006160982462199,218339387.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11456.3300000524520874,95,2024,GLI_2024_final_lock_bundle
2024-08-16,321.80767134005881416076548103154866310444365268977414206146487528128799784224027782340540515781981143661935515265892203344069629312967492030018146189605322445330356109207545505898855897155648355794560591518860812884168636004933360794381168148510368939370156951251974220754119162563530593238206161945200794748307959762447420948944107305097560210377579406846375818374149179722209277688886431628476378043707790398438988521404667896823526395786283781187143818167877032474006256593355408390300879123995175,325.71866828238291189808790278041969979527233699573690623998299944048910269791130066349186410710964836612185506345729862020926415118266557417438178894825576672007002450768679036475074581704074654293651520336142677555854706471086902768119538117877767578791947390196879895011170160428460353881231628250043555316657336951837491742125140385857353478473887132251158763621218993320748341218219546631195035062881348922346319342957540508711734513433343870025107162483227783597725220604389445347390414205762075,319.72480255697859792756353459486031205337049923341404141926331785133456592995025667083747599072471603054935888985743993126922114936814613625482632753363204278509829726894899203741379229450626561630815130959414933818337258679577145508717082777142287803340587362846781512749562603162931151038816038629292965720633904241490329418665894035709667036020047591909671836547718733490665158239986091204614710316377765321127881434420665762125193614908320054175336468642754872152592932697837225939843185880504160,323.2246500540360613307675517237337876249480883765046818426596349020572156808249052867665942659934431850000020747794424058283632119881524756394492856090256944129610508508425776743439787187186405611642955117384937617830291,192032292.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11490.980000023841858,95,2024,GLI_2024_final_lock_bundle
2024-08-19,323.89467220824037600137198962365539570115559229372709411786214717804905227955346442960196328667536468145241950500335690018294601830805307555118118155838938866658968580366346451767949515161446877726670131476660444289740996015186483965927996524156185979331274605753416569343085194029971471023562173491416162182814344093274191467709638615912916565948203720939841764259086089115549200717139654403168595037309295277146816495658554079075873995046731062453564254056310832861552242908633780848503215002230303,326.84748121516837785303329236537612286679918689663712478505491025378545990258953103979524057598257435192211689182699834238487302631061955644609398119759957762710714805741324791935377904246129591366411794682452423627460341968543533114360447191448476028783959461422511456600863312746569976532886031138984869780708756466829596684518447626087613418718962912392810572130305110060147558747223449555321074261558373871397346966757782861559379931070017717821273676265310145392152601666248872049369554960942118,321.72156139686165737479010815654417223030683550209668760289179567141032596543338849531213605661535727405511857314459199121021204266547896697261841836897602077016761897729538228060975445648905259881042500362701571814286372328325402709643945981442872587523068730313135157385744317798750181515692462438532116510861076837573502224540110368147250905995688124790761293141830663350832589241442162841865456617791201940813866046404914063934261430348959729729378841397825949966096418265856112873857372690789189,324.3873438274204517545563661466963371821246312135573029878021626781882813352454370964177437818657338522097844249107544157963819757197083273358588068572107833617549884023139277017613307266346137219339857672638290737506664,173410548.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11532.3149999809265137,95,2024,GLI_2024_final_lock_bundle
2024-08-20,324.64317302521888748288849358062431477027955785560780058748831876004673307370014768320706641086775173918786938899868410248471734621853919356766428619645781219924225444558775218169313151211168375233734939142568408052134366395353358815869948608371304974444418995122850872126638879112364118598623070879540114630484574873561367862995868151462023306148272701549735913428704813166241324193318087175199724087475050405317269914713964962472165899870141511972295129748638676725331151315970650327053176057013943,327.14144148060528672612047973463242091201417607961225108269713765221598530532208201307307569774527635369470156939153668492985341157735724177554267103017255865563080039148014264762131799163040890437951675015597047613369245768371958713966900801635111279607752782492077736840276619908768686233936255056844175971080073509241472993418460921926654153487471620535696809234956622361919725337523750111693632963526243024293445505702386512839672417287847869630055439141360791916705698370709668696948805219056923,321.04431301797057289066651679772528227386794816550979741278611026224598588132327037943778163941151620668190237973277015326651501017241354420650078482419740250509877598330194795703419116883754661718371463884468367136105701475371289565235925860496570629906703082228272221967438167921847528375613050994899561185255992275455586148949366409512387687171449711971790733713419256665709075380659391372427970896430463522294632478507285549064517998810708031303790214008772646981114686099786364204741691542562671,322.9636170748430160246104101023339108938038497171899956835745857792252976938698876553726758281799961194675520178297048587682966333988469280173004215630339955481326293262439181429239765914482992125866921327583230300710992,175711210.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11481.7000000524520874,95,2024,GLI_2024_final_lock_bundle
2024-08-21,324.49352630720222556200655114011005213253975963601718870792855504463199199976282550580067745311981950734820929201771856439168712449086975405464080836603841212447794289710280809806803600229565881122266563555298126188459527124401543724650422132559712601677126449292965269785222116888881856693239102302774009957300874108307112872646169733825922850477941365737238174699999399946948289812409099985251474675920828949594204401800610013222957035130633071343573013215568165282672683578439449594546891461065523,327.54016373023163644162779763361142796244303722112947421341407964285680464129451111514350040895472196541938610533541731987848400115605059563416232920007550606502824187800183226802282543740257412442821135414832925281298403118951945451795600723695411220523280557836741867783469537509550357037962618343660844748453598780102923968971693507719182288848323421156563506067387390931841412831269201177753801728066987983166995627950027991392502910819808938552087783496243354266115899899449409536805245849481624,321.97007154306297440909192191776604957776833181862226683455186650247414789238867449497352025767806671675528379322730233517508098132900184744572659513322347360762595553932414557018137005286546619622153093590455200537275756764246710173406312237214013969236086388744792005509270313928219700493750695567758457133455694833053899350682925047651930665479030861863751536549626092903692421233883369748540901383427992682052404555891489300773773187951437695763068899661765639744685648402379842855056280147601039,325.6714123126708314260576201028722484383936315039744529984488259049224482066876263326687463285493782165091175322354604058297061151927671263766247906970051704073994769498394050369426239478118602893036786466319162152509011,222671458.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11577.9650000047683716,95,2024,GLI_2024_final_lock_bundle
2024-08-22,325.88082939603228494009803079410805819275954685841262994160079694943363566516494656048295711329828838367909789709965605347706718303330379907972714457233709772674615998816618433926915032980288110857570764645193486709491449279545461159532424032641837646510548766624009692819872867114349503068461804716439296900592279701975006884946129233493528123773986423273080216647356593543282546054431230920499671048422201629270035238214568530755393163568463846199685006250293244193075758642779793514946278727827703,328.19647321415164759215028360019450492044842647091442681969492050146406596758127589374404983288104739725666397163406273615389588706688456062414364407546819261878879849645910784189221400773930638878390111762948639932899540646384764759870843232320159350634694278159091964632376476798577258969040427210241614956612063787881850201174637444811140676934861511076900673025078363346846713603805800127556385140810045798195851126064632733652394453625839069775344161944152025581644973373358047423747315762252424,322.70998752794601295170127480663979128314397960552225805007739963095864638910100075113155973289856734389497447365260495010349670332828612037429007426558033505789562050636350373308480673531584231594534890908586915544761382032284123254326281905566184765127518893903105438352187120894372583944641074214471001146855690261311193872581507783281886462562948226357961253129375397405562519671985310378467732320546502720411516966548004927768968222781292264215500186350020715213294491501590868168536910623226561,324.7728625343924735715231200742439847279527367781335922003817169681501696198086169014118739373423329804111316219419389346024760550752284575303324399552537198972912640871892187962437365627080493079362865526871978722344441,191452642.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11546.020599942779541,95,2024,GLI_2024_final_lock_bundle
2024-08-23,326.32751083297325910342203938627660625905983066817659872682258622165461077202952562777732292812416632844396635094432975670103097225578612081668851047398920266413691353255302458111025007101741930167864952279945101851349997146692348289470534052603862067213919055139144465427813264527865308674120845137856058330844979618507526543846534613747712838128437357315811926793847302169025119307668987183539917655760105640584152466139547705881013458949196281828237611425014325708271802875398951033735878516395894,331.54274443300839581483824233348943406960084875197306813502685416874879807103560599930454839064828585956436205563336266384038577985817742250670301271364321057209668020159372867111077918475620748925318375786586435612212961874105577522231729591206385779581064834877542646051572653063618361275249807756880075322667933385103193351336553698935929319646051915708945030450727003824960357892051330480740335218954420916875772911469125016005514192760883731368752691476619931049296482129847050288749431548971201,324.41833305724093888594532187364287866831647404673670742365070440745939040629955034297943687666239573607186610767603750318609113021256117485009350616882844446925976082853284424562242754977294397167088037635855527607455738987420901111636156137130489965905816775247889188733537457419915094277092170252738184234249212276785383033253799328243725685306808826245214516304029858240101735324669470185726849647697528767174478510431210890076274899727905565569814925841872455233224236114406562645508888541273478,329.7153138610959509746717735736511989921375369878371707146225801194812723157752219504051061917090960809729989308312333887293154451466046429992340795408803393401782903781240299483241081110230194272559904306627493667607068,220506966.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11721.7300000047683716,95,2024,GLI_2024_final_lock_bundle
2024-08-26,330.47295645982881777147156645603168821528011059203737453116443710671141823013737120762159736072942092136763354614912818436386472558556136758609445025009174458627015793761936171883890848619147191138457192061420132611045548138944779282657895471533569140372200251555162034890591278555868675750177329955396296939082410719200997980301840255219552164227830363722772924517365378395524222717493235091092337626306368623095718485929988621918267576432553724171374002310773622774333334429167619827115514476600103,333.20363990275280032871160065251451968963575148920324814016639596894272855328922998066615478244464232982645905813147693387921956878483638789510290754609942254167069855328292585148514964980746817156511713094732005041354957319458114856316185007428699762082563396996520872783171419519864143377113427152793599482417705397650296674135082254181066173898625329017764546061108263933195570310594534727614503943395195012584542137826754466470092121387056900659558070269750593669557933026845773406051332601006339,327.68374593256847952908118825442385951009156096341883786419586474329446700045710458966316737064726396642333741983213172933948486466221329673104695500417676693244318220095845615550581626659916886687618837142215261562812298614824680406567424536201162107290862056362449197892897648314107443721306511482308868196975048772565977827136960502150457802392621935812706618770626698796079772790852671312559610171518942301240923874950635904599404725514693779246998568073467648146555544694829578986418489889388295,329.3791776433140320302759294850127961910716298261376201508666205466814728566461795321922895858934272133303190302032273389691672794702808321747164153651102479638772777994789033181865705722992240168488669293275008818828793,187739215.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11709.7800000429153442,95,2024,GLI_2024_final_lock_bundle
2024-08-27,328.56963786294252790885762456152943724139304293482877870331812012320035173999486805126080242872763824646405021099311428033746951594884043869713230878582341695322300261777611126947306568634611172741224590841543739793465624009694647583362672254888771376780280528928917562682031740700897584928641240228900252539777452060828056448798634538357843735500281613463916997241819571875685597166105119983060945252252029813482333899667619165168824429764549065532566528936409971708495324700757859480180308267361914,331.21281337472188477907924764657670210388880850709378460281772801005126971777537116501530279953535314879555631454071509594756557287946811499174134672682743665896920907982270986773779718422375571116611473782694657674083271222024333162982079402213194685947338955398547242332989063411793921081494823776174453094448272295719150473119546686459786566780480703123433545094180649075036068732668713788012505506586555491123202337708200890537488137522654732704607475001489507223770909714646847840758159404102482,326.01246258990990421019907705164629980596906878626355908474804232937908472469727646390278011410838798205322339976397933381411618109893992184300070741578148465651599414271942103466609277397122302639907890757061824073159774618632528785447091182976099175661636661267836423823217707558584139556537762176638846918304577593564673154063686886482319856801843371168072402756046037812330779792603315790573880585937145457137912877780484404711220588711953837078953074493590152111276803928697042452956967555003110,328.5943234811534840001190083077217949961118753735315943886280822033752497712084190623679834232594161225223548464002082018004582519321916854644327969220282736800117915639394721342364916347473428517909156893937505572124638,216836468.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11681.8776000285148621,95,2024,GLI_2024_final_lock_bundle
2024-08-28,327.44263922201638965061429936892237389442815842020321649757643255878934477808691970632999515183183770850158324167168932279167783062815805855243943566961848771931461827248343765321161652888046158730684337215711232266744138061435809581573194100979878497514532684131279091322022026648550268469525378622950121122834102701496011927368741287260134933939546909088894248339488072896041644520856805684150129409976287272242681214799428203571112996507715748981314455407901581118218009485213955705363628951194341,330.53279995673114701979130289111480365072531142945722083787506280031695329530570887719099468282803854079059008000167675848648982265277366067565364667987151843535513418369313831738713183421938467871685696607966428859647034537843244415002440324373218961154560809958272038728193836538065746853796223751981344410860332793136285044426359801724499343836116188827254041171337488864757019677806752092049225321276798416480006785461638750506463483543421335939506331462483096246578141017904985821718716714195580,324.68381878604359576575441872584765497296117831516436944039441148037648486832972155450202078083200307727570513394494130322344519154079102775320213519205216963655679239709749442502707852369401655537224374440205213764612732761372330131457884818938448717122124106267168152261604104102567276476576467069596486003018539751407540828570086553803422151285820409326264698113475175277265817552750031309378434437308798899797767695169429291361716114821629937726540010113734571846821140721550612882660389417725200,326.9964078432116909467046682831118807565389280411461684668280024291467260544921162521836180134663452622782997097147842816193787015199566899736857207817241830877334358499992468480036633703424041916310641340942230245196965,217909818.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11625.0700000071525574,95,2024,GLI_2024_final_lock_bundle
2024-08-29,328.64255832461030250706435645684051781784257327183883217976697695138424935835317633195439500091029725401780771119121486992398506106215874125701672429550724666741085136484068481886375258989531869575372622231648674907434820103850819998742922417162729051089062847594178989852692040113611650580312664541417480591577720975010660991682582844353611006899637580878354185181372302830744580802052728725443138851800648440783805096526733427263734468684315013619528442008198094949613614491398165024560210028246727,331.52805570257512539757279374311075273774084294841279287022401474273423787096244680062561994107539634756762443465760327322950632604824770657417700015981621887899541405253480736182597214133272534997922188185888043043949096832254629676309399040171474598680677658693604079614652823764918650351723475585277898191333187541236006892537083422566959251772204050261324493413635394600877359471244605142202089377038449469774004474524665413080062433315768778770319702015786557049989025687457238136166175848413536,324.99432145388266085432252237207659908485014035156399448568264201009422063124188964240015279124733151082579126425204929552453573014383911995080868255781339718232660199800919262724874465506481618133002234230052147006284384955339511094594791186870858843695257975628948868913063009019207312461099420867661526591519938378552026963630042453533579328034537109155181799304968272469579700037970964461305904123046612242447789999363390278283718546005725950985891874082263918223857294366802960685461445312125105,328.1154545406605442396801740243359063624846635751149313997308801489862518507182132789086998710762974541335596604165473200840250774029092597412820219691505717307818278374186710137799560719781262420001180570397099921922767,208811093.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11664.8533000040054321,95,2024,GLI_2024_final_lock_bundle
2024-08-30,328.37150032764784676165695839438236340044129409280038189007502266926555752077824744571829179975197372288475447323813903813193866897189119565609454233057580241697550067134551180018803820034499506007369432783632322444372639684997590601917322571208481760948886818390706179910175336922669462660168180312490894985710258899043203276152551055422617501042431523063108456348265700801397121651000045387982045540415614549038913283743808174120000111545675632281231500053355013177871654258500234416381246620900375,332.27224722724540104716688152450646230067064569386745351655845987801472525297862952919539077678185875199957986312166135770399925155751656025846576174238479065848789191266929818681696978778003138851498712734438666296353022035071766946119740670480934184553917021627305954208367404109028299398384436683895837027149510830080226711263485715341440989598389334407007360171015305421233108582306948972616405005934391590998324629895251339382659469166995654722238110713738951203218737738868361708035485124991766,325.72070760304614635013887113517583824890510361715082095768433770117452434559756860585309264505650912554171061464868399883137933541004850631580798478584302958808644978578354809629742821663223801124400906424038445226641446045637113617562067075828919089094815193528873590283530808285659827587514390405317118999498920761082572697073593970859052696298355268294040515716790507358275450746444768282856867806233373270457948448425352369801931209278711896352637236888105722360161739449722034622423590740640760,331.0193845607790412726187372479487995635080207688747378067636100312740282861929986421120347249618108190243120115089847132105933928078623957990467064956098792366177038948522097497662873557208412041227166144779402489712114,239680206.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11768.0911000204086304,95,2024,GLI_2024_final_lock_bundle
2024-09-03,328.95148298071087892377233497367430907362635494167240856313094144865447035918530261062923610649882677605726372417116394609452710516581805659909083848332973150001822433688539895386184233537614398736077085398818430759281590179670445621149621793837826750278548210165829782837337021150233533328214942596999797113391382908731542881584767857048931509851063797612144405043920281544330460746489889568914265665124971569322506152002502721702299701190249235201042552380035825455316101662364604146391377085650735,332.51896839961433316952703660879715473645999185437482940364188121800731105021094580400854830603311444217102933422607182686508277749393756569396425542323102527746446870367581440673121036852591810691329028204232785000441924534504648676338332726094933382454493540869905666007923020651303624693944636310601108683141505254169975250220647003751030504795122536591751886236663426225249709296735504108125600872687533717099540376177963768370499970372076778132156860960567417325597099673686797134960353397073355,323.15432866813122895753691483802179680356681744188045374710744201602999486202973957683040795881000935327906943094528501291386971627877021624378439252499315020926057539060136530486078220443267889209265034450452346253491612421528304841155688959153994934957190804701901218593946160083721136352963518594286746716783021234607273216105585961860686919663938903923215991563677139853828596005018196519139326958207632783997308562856388188136947907650755483573325564782795709703575518891351794290058931244992763,325.9854704291139556729691098982521784263568610291361266951262961427221632434170339401542758812653024963885345452411740194670080482677712742837334536428944511203047055230493933148292178349791213046022160950664232377701297,256197482.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11589.1300999879837036,95,2024,GLI_2024_final_lock_bundle
2024-09-04,325.40492239228158954328973578739098621141571019236065742689117077857878278167668011276312248111707405425551185243314332029825336011089158084850581678772566535440649590144859180448365178391669852195590430811949525646817630010456441173859723093742366445282241334856256846713313011111813949382637669943541568127011226094847939873394854976653842499115364401516614051604484500712341074688250012744203053084223942683770879086522852737368102859720869662984407732386468141656255703244812681048970079191981533,328.85153378945588562311876190834396225146530154011156106523230665539309059640022463199687292637201737642482511910791169797614947543502798851792326992545048797449220663999830409476693479118290575772162810303388088687986355030645635319921837825336993739492375183893246310698723793402569337398951564826912334371358569453775105884649653297375614532368693964083739847531443034550198601681212267483836088608611703875774501846266859184229091175785552756319667115722626917525013934643155839195805945965624829,321.79764350912552279934878956539423871325858982447138557328818065722953875662801112115650791656790049084683099653747206765776280795777941669867842848207279296987351231428487657612008418957071761836957848911000550131378714606368779726811707378515242935078730922933255437182251544721837288487792466080077596248685783399611325337900004313267048911711693381860424908080292710340803212983861620010296968518859220477092486055403474958782029830695953679840665788409826179466733574522816984906437860545281464,324.7039560169340352101987660748616875551117730823194890317539145004069936047790254483604082702068629198141159412561998545799154225861139991983550945884393870613280346257059001990478982963318431885893817972332321806501404,205836800.0,35.55106331804459350539057516107592982137872910724405390708868432250217821297820627029330593408829731786043851461067532523121736879074015544508631830402992344163860705711399255458858357465456027165740219398898464052963564,11543.5708999775886536,95,2024,GLI_2024_final_lock_bundle
